Complex_Number,Phase
(-0.7094643476750788+0.07867811450892326j),3.031146036862027
(1.0030277837505022-0.09878961402781172j),-0.09817477042467955
(-0.709031802270258+0.061058168146885805j),3.055689729468202
0j,0.0
(0.7086016055866684-0.04353389808070496j),-0.06135923151542418
(-1.0018108151545249+0.04921580941352488j),3.092505268377452
(0.7081732239384795-0.026083564359806743j),-0.03681553890925724
0j,0.0
(-0.7077461324958167+0.008685787785339016j),3.129320807286707
(1.0006026348474468-3.552713678800501e-15j),-3.5505739791922018e-15
(-0.7073198126899345-0.00868055579155147j),-3.1293208072867187
0j,0.0
(-0.4997739892221921-0.024552321687208334j),-3.092505268377448
(0.7064674298772781+0.04340278210935544j),0.061359231515429345
(-0.4993216952215814-0.036832180994847086j),-3.0679615757712795
0j,0.0
(0.498868582571026+0.04913426678821953j),0.09817477042468065
(-0.705185639312998-0.0782036146872418j),-3.031146036862025
(0.49841410110717255+0.06147351609623719j),0.12271846303085208
0j,0.0
(-0.49795769402407497-0.0738650462953796j),-2.994330497952771
(0.7038945250196991+0.1132575880992217j),0.1595340019401074
(-0.4974987951202654-0.08632422985211718j),-2.9697868053466006
0j,0.0
(0.4970368259478979+0.09886677172416736j),0.196349540849362
(-0.7025876690556632-0.1487389505583092j),-2.9329712664373457
(0.4965711928330019+0.11150879026121441j),0.2208932334555315
0j,0.0
(-0.49610128373352347-0.12426690250941519j),-2.8961557275280896
(0.7012583414268261+0.18483042255184934j),0.257708772364788
(-0.4956264648988724-0.1371583149054585j),-2.871612034921919
0j,0.0
(0.4951460772909084+0.1502009204473822j),0.29452431127404366
(-0.6998993568674607-0.2217270852706843j),-2.8347964960126677
(0.49465943272174484+0.1634134035537258j),0.31906800388021267
0j,0.0
(-0.49416580965819046-0.1768153539737245j),-2.7979809571034098
(0.6985029116051047+0.259640812468966j),0.3558835427894697
(-0.4936644486359154-0.19042739129363628j),-2.773437264497239
0j,0.0
(0.4931545472183285+0.2042713018037947j),0.3926990816987244
(-0.6970603918742628-0.29880546934995955j),-2.736621725587981
(0.49263525442549483+0.21837018975469213j),0.4172427743048957
0j,0.0
(-0.4921056645466866-0.23274864534717388j),-2.6998061866787264
(0.6955621436583028+0.33948316411284374j),0.4540583132141536
(-0.4915648102361785-0.2474329321827593j),-2.6752624940725585
0j,0.0
(0.4910116547749839+0.262451197358855j),0.4908738521234059
(-0.6939971898225341-0.38197192783789014j),-2.638446955163302
(0.4904450833608296+0.27783370794741113j),0.5154175447295769
0j,0.0
(-0.48986389326398205-0.2936131182660562j),-2.6016314162540453
(0.6923528760027597+0.42661532867270147j),0.5522330836388318
(-0.4892667826565207-0.30982477316491064j),-2.577087723647877
0j,0.0
(0.48865233788616+0.3265070535448551j),0.5890486225480858
(-0.6906144196323032-0.4738147158255295j),-2.5402721847386203
(0.4880190189209008+0.3437017715375008j),0.6135923151542578
0j,0.0
(-0.4873651426358876-0.36145462426985553j),-2.503456645829365
(0.6887643262252165+0.5240450675754253j),0.6504078540635122
(-0.48668886354594143-0.3798157169795253j),-2.4789129532231966
0j,0.0
(0.48598815150301355+0.39884016853254867j),0.6872233929727669
(-0.6867816217234317-0.5778758331785738j),-2.4420974143139413
(0.4852607657728196+0.4185888152470838j),0.711767085578939
0j,0.0
(-0.48450422477324917-0.43912903250105106j),-2.405281875404685
(0.6846408264895807+0.6359987891378314j),0.7485826244881951
(-0.4837157705910391-0.46053569811009876j),-2.3807381827985132
0j,0.0
(0.4828923271826069+0.4828923271826069j),0.7853981633974483
(-0.6823105605974433-0.6992659058058717j),-2.34392264388926
(0.4820304508957447+0.5062924154636121j),0.8099418560036201
0j,0.0
(-0.48112627160305443-0.5308410375725368j),-2.3071071049800036
(0.6797516132495218+0.7687417630265188j),0.8467573949128733
(-0.4801754222897907-0.5566567587050564j),-2.2825634123738348
0j,0.0
(0.4791729543540679+0.5838739342468386j),0.8835729338221296
(-0.6769142170347919-0.8457775545025665j),-2.2457478734645786
(0.4781132351078661+0.6126454926389071j),0.9081166264283004
0j,0.0
(-0.47698982294589953-0.6431463245642117j),-2.2089323345553233
(0.6737341141897932+0.9321178894787252j),0.9449321653375561
(-0.47579531428118216-0.6755774386729634j),-2.184388641949153
0j,0.0
(0.47452115449497434+0.7101710943238606j),0.9817477042468111
(-0.6701267379018052-1.0300587713531097j),-2.1475731030399
(0.47315740261757355+0.7471971905409758j),1.0062913968529805
0j,0.0
(-0.47169243595577726-0.7869712854283648j),-2.110757564130644
(0.6659783608455605+1.1426879164157864j),1.0431069357622371
(-0.47011257598200196-0.8298647533441503j),-2.0862138715244702
0j,0.0
(0.4684016098476427+0.8763177758952558j),1.079922474671493
(-0.6611321886994048-1.2742623172592769j),-2.049398332615217
(0.46654017187841035+0.9268561344436241j),1.1044661672776597
0j,0.0
(-0.46450493478729626-0.9821131688124547j),-2.012582793705961
(0.6553656735056066+1.4308241889172155j),1.1412817061869174
(-0.46226753860484493-1.0428588570127983j),-1.9880391010997907
0j,0.0
(0.45979315241206997+1.1100388644395007j),1.178097245096173
(-0.6483518157959942-1.6212516227581792j),-1.951223562190536
(0.4570385130939787+1.1848277920480994j),1.202640937702344
0j,0.0
(-0.4539492049279552-1.2687030359945535j),-1.9144080232812783
(0.639589511316359+1.8591496848050149j),1.239456476611599
(-0.4504558135120966-1.3635492091372283j),-1.8898643306751097
0j,0.0
(0.4464683703565484+1.4718089713301907j),1.276272015520853
(-0.6282696054253663-2.166487061665099j),-1.8530487917658534
(0.44186813090776056+1.596706257467818j),1.3008157081270244
0j,0.0
(-0.4364950628765385-1.7425859715139351j),-1.8162332528565992
(0.6129948282351876+2.581199869259379j),1.337631247036275
(-0.43012818507101613-1.915447790541572j),-1.7916895602504301
0j,0.0
(0.4224534886842797+2.123817107248822j),1.3744467859455347
(-0.5911263135257485-3.174933775825794j),-1.7548740213411744
(0.41300921482143593+2.3802307544385712j),1.398990478551706
0j,0.0
(-0.4010873540881832-2.703911307999288j),-1.7180584824319196
(0.5570098686132212+4.101201077707893j),1.435806017460959
(-0.3855442227672441-3.12590997604194j),-1.6935147898257468
0j,0.0
(0.36440439487501664+3.6998599111595474j),1.4726215563702156
(-0.4959452974235319-5.75911460713531j),-1.6566992509164906
(0.33393654368779124+4.527067270709788j),1.4971652489763863
0j,0.0
(-0.286145011675643-5.82461552121505j),-1.6198837120072378
(0.35403302450183105+9.612057036517847j),1.5339807878856386
(-0.20024114838254548-8.156920070465134j),-1.5953400194010654
0j,0.0
13.593501423347261j,1.5707963267948966
(0.35381976824601225-28.83038116581268j),-1.5585244804918108
(-1.0006027256669086+40.7600361937705j),1.5953400194010647
(1.6668342366301658-45.254833995939045j),-1.5339807878856402
(-2.0006027256669086+40.72320401277568j),1.619883712007235
(1.7680333306191187-28.77829259591802j),-1.50943709527947
(-1+13.556669242352434j),1.6444274046134073
0j,0.0
(0.7997588516174545-8.120087889470273j),-1.4726215563702139
(-1.0601805378712754+9.559968466623143j),1.6812429435226612
(0.713854988324357-5.787783340220198j),-1.448077863764046
0j,0.0
(-0.6660634563122017+4.490235089714942j),1.7180584824319172
(0.9182682649495604-5.7070260372406185j),-1.4112623248547886
(-0.6355956051249763+3.6630277301647025j),1.7426021750380865
0j,0.0
(0.6144557772327488-3.089077795047098j),-1.3744467859455356
(-0.857203693759871+4.0491125078132j),1.7794177139473422
(0.5989126459118168-2.6670791270044427j),-1.3499030933393659
0j,0.0
(-0.586990785178557+2.3433985734437286j),1.8162332528565974
(0.823087248847358-3.122845205931105j),-1.3130875544301068
(-0.5775465113157168+2.0869849262539786j),1.840776945462768
0j,0.0
(0.5698718149289839-1.8786156095467277j),-1.2762720155208545
(-0.8012187341379047+2.529111299364688j),1.8775924843720198
(0.563504937123458-1.705753790519089j),-1.2517283229146852
0j,0.0
(-0.5581318690922394+1.55987407647297j),1.914408023281281
(0.785943956947726-2.114398491770409j),-1.214912784005428
(-0.5535316296434516+1.4349767903353445j),1.93895171588745
0j,0.0
(0.5495441864879069-1.3267170281423848j),-1.17809724509617
(-0.7746240510567333+1.8070611149103275j),1.975767254796705
(0.5460507950720448-1.2318708549997046j),-1.1535535524900007
0j,0.0
(-0.5429614869060195+1.1479956110532523j),2.0125827937059606
(0.7658617465771016-1.569163052863491j),-1.116738013580748
(-0.54020684758793+1.0732066834446528j),2.0371264863121317
0j,0.0
(0.5377324613951551-1.0060266760179513j),-1.0799224746714908
(-0.7588478888674857+1.3787356190225264j),2.073942025221385
(0.5354950652127037-0.9452809878176103j),-1.055378782065321
0j,0.0
(-0.5334598281215914+0.8900239534487788j),2.1107575641306418
(0.753081373673691-1.2221737473645877j),-1.0185632431560663
(-0.5315983901523555+0.8394855949004079j),2.135301256736813
0j,0.0
(0.529887424017998-0.7930325723493041j),-0.9817477042468086
(-0.7482352015275335+1.090599346521092j),2.172116795646067
(0.5283075640442245-0.7501391044335186j),-0.9572040116406411
0j,0.0
(-0.5268425973824264+0.7103650095461287j),2.208932334555324
(0.7440868244712906-0.9779702014584206j),-0.9203884727313854
(-0.5254788455050257+0.6733389133290135j),2.2334760271614944
0j,0.0
(0.5242046857188196-0.6387452576781172j),-0.8835729338221281
(-0.7404794481833008+0.8800293195840361j),2.2702915660707492
(0.5230101770541005-0.6063141435693673j),-0.8590292412159595
0j,0.0
(-0.5218867648921348+0.57581331164406j),2.3071071049800054
(0.7372993453383021-0.7936889846078792j),-0.8222137023067055
(-0.5208270456459339+0.5470417532519898j),2.331650797586176
0j,0.0
(0.5198245777102093-0.5198245777102102j),-0.7853981633974492
(-0.734461949123574+0.7166531931318296j),2.3684663364954273
(0.5188737283969456-0.49400885657769145j),-0.7608544707912779
0j,0.0
(-0.5179695491042562+0.46946023446876417j),2.4052818754046883
(0.7319030017756507-0.6471773359111843j),-0.7240389318820265
(-0.5171076728173931+0.4460601461877598j),2.4298255680108567
0j,0.0
(0.51628422940896-0.42370351711525167j),-0.6872233929727669
(-0.7295727358835116+0.5839102192431369j),2.466641106920112
(0.5154957752267517-0.402296851506204j),-0.6626797003665962
0j,0.0
(-0.5147392342271804+0.3817566342522376j),2.5034566458293663
(0.727431940649665-0.5257872632838794j),-0.6258641614573407
(-0.5140118484969864+0.36200798753770336j),2.5280003384355356
0j,0.0
(0.5133111364540586-0.3429835359846791j),-0.5890486225480848
(-0.7254492361478801+0.4719564976807309j),2.5648158773447944
(0.5126348573641124-0.32462244327500933j),-0.5645049299419171
0j,0.0
(-0.5119809810790996+0.3068695905426537j),2.6016314162540475
(0.7235991427407926-0.4217261459308368j),-0.5276893910326613
(-0.51134766211384+0.2896748725500098j),2.626175108860219
0j,0.0
(0.5107332173434789-0.27299259217006444j),-0.4908738521234037
(-0.7218606863703343+0.374526758778007j),2.6629906477694765
(0.5101361067360184-0.2567809372712091j),-0.46633015951723433
0j,0.0
(-0.5095549166391691+0.24100152695256405j),2.69980618667873
(0.7202163725505608-0.32988335794319745j),-0.4295146206079791
(-0.5089883452250179+0.22561901636400883j),2.7243498792848992
0j,0.0
(0.5084351897638224-0.2106007511879131j),-0.39269908169872353
(-0.7186514187147925+0.2873945942181493j),2.761165418194154
(0.5078943354533139-0.1959164643523259j),-0.368155389092552
0j,0.0
(-0.5073647455745052+0.18153800875984594j),2.7979809571034093
(0.7171531704988334-0.24671689945526154j),-0.3313398501832935
(-0.5068454527816715+0.16743912080894852j),2.8225246497095804
0j,0.0
(0.506335551364085-0.15359521029879097j),-0.2945243112740442
(-0.7157106507679916+0.20755224257427507j),2.8593401886188334
(0.5058341903418093-0.1399831729788783j),-0.2699806186678715
0j,0.0
(-0.5053405672782565+0.1265812225588796j),2.8961557275280922
(0.7143142055056348-0.16963851537599517j),-0.233165079758618
(-0.5048539227090918+0.113368739452536j),2.920699420134261
0j,0.0
(0.5043735351011276-0.10032613391061318j),-0.1963495408493637
(-0.7129552209462688+0.13274185265715666j),2.9575149590435177
(0.5038987162664774-0.0874347215145681j),-0.17180584824319026
0j,0.0
(-0.503428807166999+0.07467660926636821j),2.9943304979527734
(0.7116258933174329-0.09665038066361831j),-0.13499030933393757
(-0.5029631740521023+0.06203459072932027j),3.018874190558945
0j,0.0
(0.5025012048797355-0.04949204885727099j),-0.0981747704246809
(-0.7103190373533957+0.061169018204529024j),3.055689729468199
(0.5020423059759253-0.037032865300532514j),-0.07363107781850849
0j,0.0
(-0.5015858988928277+0.024641335101389217j),3.0925052683774563
(0.7090279230600975-0.02611504479255089j),-0.03681553890925805
(-0.5011314174289745+0.012302085793374218j),3.1170489609836225
0j,0.0
(0.5006783047784189+0j),0.0
(-0.7077461324958171-0.008685787785339016j),-3.129320807286707
(0.5002260107778081+0.012279859307636087j),0.024543692606163084
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
(0.4996230123371034+0.036854407480580775j),0.07363107781851212
(-0.7060403384346157-0.060800558683820505j),-3.055689729468196
(0.49886858257102557+0.049134266788220415j),0.0981747704246825
0j,0.0
(-0.49811278729073527-0.06143635258159286j),-3.0188741905589436
(0.7039023022142272+0.09560139126170863j),0.1349903093339385
(-0.4973547088196556-0.07377560188961141j),-2.9943304979527707
0j,0.0
(0.4965934184013157+0.08616713208875293j),0.17180584824319084
(-0.7017487139443037-0.13065536467368943j),-2.9575149590435146
(0.4958279716074454+0.0986263156454914j),0.1963495408493632
0j,0.0
(-0.4950574035827242-0.11116885751754024j),-2.9206994201342633
(0.6995688684501922+0.16613672713277783j),0.23316507975862022
(-0.49428072407453993-0.1238108760545873j),-2.8961557275280936
0j,0.0
(0.4934969121921833+0.13656898830278763j),0.2699806186678711
(-0.6973515400516079-0.20222819912631618j),-2.859340188618835
(0.4927049108349454+0.14946040069883137j),0.29452431127404194
0j,0.0
(-0.49190362072228955-0.16250300624075598j),-2.82252464970958
(0.6950847436717289+0.2391248618451538j),0.3313398501832996
(-0.49109189395168884-0.17571548934709913j),-2.7979809571034107
0j,0.0
(0.490268527000405+0.18911743976709872j),0.3681553890925539
(-0.6927554625598937-0.2770385890434337j),-2.7611654181941523
(0.4894322530762649+0.20272947708701006j),0.3926990816987244
0j,0.0
(-0.48858173370905567-0.21657338759716716j),-2.724349879284902
(0.6903493288910156+0.3162032459244255j),0.42951462060798173
(-0.4877155494578953-0.2306722755480659j),-2.6998061866787277
0j,0.0
(0.48683218959053653+0.24505073114054632j),0.4663301595172348
(-0.6878502396933568-0.3568809406873097j),-2.6629906477694707
(0.485930040567097+0.2597350179761335j),0.49087385212340556
0j,0.0
(-0.4850073731325739-0.27475328315222924j),-2.626175108860216
(0.6852398850243882+0.3993697044123561j),0.5276893910326609
(-0.4840623277884655-0.29013579374078446j),-2.601631416254048
0j,0.0
(0.48309289837259994+0.3059152040594286j),0.5645049299419154
(-0.6824971573102596-0.4440131052471692j),-2.5648158773447913
(0.48209691342630245+0.3221268589582835j),0.5890486225480842
0j,0.0
(-0.48107201496701446-0.33880913933822976j),-2.5280003384355365
(0.6795973991195043+0.49121249239999454j),0.6258641614573411
(-0.48001563420987736-0.35600385733087325j),-2.5034566458293663
0j,0.0
(0.4789249636900843+0.3737567100632293j),0.6626797003665978
(-0.676511429519099-0.5414428441498913j),-2.4666411069201106
(0.47779692512458904+0.39211780277289865j),0.6872233929727659
0j,0.0
(-0.4766281322113066-0.41114225432592155j),-2.429825568010857
(0.6732042636237674+0.5952736097530398j),0.7240389318820227
(-0.4754148473887434-0.43089090104045713j),-2.4052818754046856
0j,0.0
(0.47415293135942527+0.45143111829442395j),0.760854470791278
(-0.6696334012083698-0.6533965657122991j),-2.3684663364954286
(0.47283778390347075+0.47283778390347253j),0.7853981633974502
0j,0.0
(-0.4714642741572366-0.49519441297597977j),-2.3316507975861747
(0.6657465003219318+0.7166636823803394j),0.8222137023067037
(-0.4700266580831647-0.5185945012569859j),-2.307107104980003
0j,0.0
(0.46851848027989007+0.5431431233659096j),0.8590292412159569
(-0.6614781570618149-0.7861395396009874j),-2.2702915660707474
(0.4669324565342432+0.5689588444984306j),0.88357293382213
0j,0.0
(-0.46526033254138177-0.5961760200402111j),-2.2334760271614917
(0.6567453590152912+0.8631753310770351j),0.9203884727313845
(-0.46349271293568606-0.6249475784322804j),-2.208932334555323
0j,0.0
(0.4616188530714913+0.6554484103575846j),0.9572040116406387
(-0.6514409237536825-0.9495156660531912j),-2.1721167956460694
(0.4596264037104918+0.6878795244663354j),0.9817477042468096
0j,0.0
(-0.45750109568483577-0.722473180117233j),-2.1353012567368115
(0.6454237932026956+1.0474565479275784j),1.0185632431560652
(-0.4552263473829221-0.7594992763343487j),-2.1107575641306426
0j,0.0
(0.45278277206580775+0.7992733712217377j),1.0553787820653207
(-0.6385042693356606-1.1600856929902523j),-2.0739420252213856
(0.4501475538474855+0.8421668391375228j),1.0799224746714908
0j,0.0
(-0.4472936495755553-0.8886198616886287j),-2.0371264863121317
(0.6304208180547306+1.2916600938337446j),1.1167380135807456
(-0.4441887571608838-0.9391582202369957j),-2.0125827937059633
0j,0.0
(0.44079396651478486+0.9944152546058271j),1.1535535524900025
(-0.6208022277067187-1.4482219654916841j),-1.9757672547967065
(0.43706197299669647+1.055160942806169j),1.1780972450961729
0j,0.0
(-0.43293467837399646-1.1223409502328723j),-1.93895171588745
(0.609103060740054+1.6386493993326443j),1.2149127840054286
(-0.428339919448236-1.1971298778414705j),-1.9144080232812806
0j,0.0
(0.4231869303882725+1.281005121787925j),1.2517283229146845
(-0.5944874715216688-1.87654746137948j),-1.8775924843720255
(0.4173599274540667+1.3758512949306034j),1.2762720155208531
0j,0.0
(-0.41070884253357853-1.484111057123565j),-1.8407769454627687
(0.575605784075389+2.1838848382395692j),1.3130875544301097
(-0.40303560882594525-1.6090083432611917j),-1.8162332528565996
0j,0.0
(0.39407329127930346+1.754888057307312j),1.3499030933393654
